#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
2020 09 16 32401 32401.5 2552 11  0.000  0.333  1.000  1.000  0.000  1.000  1.000  0.333    0    2    4    4    0    4    4    2     2   0     69.5     70.2 2
2020 09 17 32402 32402.5 2552 12  0.000  0.333  1.333  0.667  0.333  0.000  0.333  1.333    0    2    5    3    2    0    2    5     2   0     69.7     70.4 2
2020 09 18 32403 32403.5 2552 13  1.000  0.333  0.000  0.667  1.667  1.667  1.333  0.000    4    2    0    3    6    6    5    0     3   0     69.9     70.6 2
2020 09 19 32404 32404.5 2552 14  0.000  1.000  0.667  0.333  0.000  0.667  1.000  0.000    0    4    3    2    0    3    4    0     2   0     70.6     71.2 2
2020 09 20 32405 32405.5 2552 15  0.000  0.000  0.000  2.333  1.000  0.667  0.667  1.333    0    0    0    9    4    3    3    5     3   0     70.2     70.7 2
2020 09 21 32406 32406.5 2552 16  0.333  0.333  0.000  0.333  0.333  0.000  1.000  0.667    2    2    0    2    2    0    4    3     2   0     71.3     71.9 2
2020 09 22 32407 32407.5 2552 17  1.333  2.667  2.000  1.667  0.667  0.667  0.667  0.667    5   12    7    6    3    3    3    3     5   0     72.4     72.9 2
2020 09 23 32408 32408.5 2552 18  1.667  1.000  1.667  1.667  3.667  2.000  3.667  2.333    6    4    6    6   22    7   22    9    10   7     73.3     73.7 2
2020 09 24 32409 32409.5 2552 19  3.000  3.333  5.667  3.667  3.333  3.000  0.333  1.333   15   18   67   22   18   15    2    5    20   5     73.6     74.1 2
2020 09 25 32410 32410.5 2552 20  3.000  3.333  2.667  2.333  1.333  4.333  3.000  4.000   15   18   12    9    5   32   15   27    17   4     73.4     73.8 2
2020 09 26 32411 32411.5 2552 21  4.000  4.667  3.667  4.000  4.667  2.667  2.000  3.333   27   39   22   27   39   12    7   18    24   0     72.6     72.9 2
2020 09 27 32412 32412.5 2552 22  2.333  4.000  1.667  1.667  1.667  2.667  4.667  5.333    9   27    6    6    6   12   39   56    20   0     74.1     74.4 2
2020 09 28 32413 32413.5 2552 23  4.667  4.667  4.000  3.333  3.667  4.000  4.667  5.000   39   39   27   18   22   27   39   48    32   0     73.9     74.1 2
2020 09 29 32414 32414.5 2552 24  4.000  3.333  3.333  2.667  2.667  3.000  2.667  3.333   27   18   18   12   12   15   12   18    16   0     72.8     73.0 2
2020 09 30 32415 32415.5 2552 25  4.000  3.667  3.000  2.667  2.000  1.667  3.333  3.333   27   22   15   12    7    6   18   18    16   0     73.3     73.5 2
2020 10 01 32416 32416.5 2552 26  2.333  1.333  2.000  3.000  2.667  3.333  2.333  1.667    9    5    7   15   12   18    9    6    10   0     72.8     73.0 2
2020 10 02 32417 32417.5 2552 27  2.000  2.000  1.333  2.667  2.333  1.667  2.333  1.333    7    7    5   12    9    6    9    5     8   0     72.2     72.3 2
2020 10 03 32418 32418.5 2553  1  1.667  1.333  1.333  1.667  0.667  0.667  1.000  1.000    6    5    5    6    3    3    4    4     4   0     71.8     71.9 2
2020 10 04 32419 32419.5 2553  2  0.667  1.667  0.333  0.667  1.667  0.333  0.333  1.000    3    6    2    3    6    2    2    4     4   0     71.2     71.2 2
2020 10 05 32420 32420.5 2553  3  0.333  0.333  1.000  1.000  2.333  3.333  4.333  2.667    2    2    4    4    9   18   32   12    10   0     72.3     72.2 2
2020 10 06 32421 32421.5 2553  4  2.333  3.667  1.000  0.667  1.000  0.333  0.333  0.667    9   22    4    3    4    2    2    3     6   0     71.7     71.6 2
2020 10 07 32422 32422.5 2553  5  0.333  0.667  0.333  1.000  2.333  1.333  0.667  1.000    2    3    2    4    9    5    3    4     4   0     70.7     70.6 2
2020 10 08 32423 32423.5 2553  6  0.667  0.333  0.667  0.333  0.000  0.333  0.333  0.667    3    2    3    2    0    2    2    3     2   6     71.6     71.5 2
2020 10 09 32424 32424.5 2553  7  0.333  0.000  0.333  0.000  0.000  0.000  0.000  0.000    2    0    2    0    0    0    0    0     0  20     73.1     72.9 2
2020 10 10 32425 32425.5 2553  8  0.000  0.000  0.000  0.667  0.000  0.667  0.000  0.000    0    0    0    3    0    3    0    0     1  18     73.6     73.3 2
2020 10 11 32426 32426.5 2553  9  0.000  0.000  0.333  0.333  0.333  0.667  0.333  1.333    0    0    2    2    2    3    2    5     2  20     72.9     72.6 2
2020 10 12 32427 32427.5 2553 10  0.333  0.000  0.000  0.333  0.667  1.000  0.667  1.333    2    0    0    2    3    4    3    5     2  14     73.8     73.4 2
2020 10 13 32428 32428.5 2553 11  1.000  0.667  0.333  0.333  0.000  0.667  0.333  0.333    4    3    2    2    0    3    2    2     2   0     72.3     72.0 2
2020 10 14 32429 32429.5 2553 12  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0    0    0    0    0    0    0    0     0   4     74.5     74.1 2
2020 10 15 32430 32430.5 2553 13  0.000  0.000  0.000  0.000  0.000  0.333  0.667  1.000    0    0    0    0    0    2    3    4     1  13     73.8     73.4 2
2020 10 16 32431 32431.5 2553 14  1.333  0.667  0.667  0.667  0.667  0.667  0.667  1.333    5    3    3    3    3    3    3    5     4  13     75.3     74.8 2
2020 10 17 32432 32432.5 2553 15  0.667  1.667  2.000  1.000  0.667  0.333  1.333  1.333    3    6    7    4    3    2    5    5     4  14     73.1     72.5 2
2020 10 18 32433 32433.5 2553 16  0.667  0.333  0.333  0.333  0.000  0.333  0.333  1.000    3    2    2    2    0    2    2    4     2  21     75.9     75.3 2
2020 10 19 32434 32434.5 2553 17  0.333  1.000  1.000  2.000  3.000  1.667  1.667  1.667    2    4    4    7   15    6    6    6     6  17     74.8     74.2 2
2020 10 20 32435 32435.5 2553 18  2.333  1.667  0.667  0.333  0.000  0.333  1.000  0.667    9    6    3    2    0    2    4    3     4  14     74.7     74.0 2
2020 10 21 32436 32436.5 2553 19  2.333  2.333  3.667  2.000  0.667  0.667  1.000  1.667    9    9   22    7    3    3    4    6     8  14     73.7     73.0 2
2020 10 22 32437 32437.5 2553 20  3.333  0.333  0.333  0.333  1.000  0.667  1.333  1.333   18    2    2    2    4    3    5    5     5  12     74.9     74.2 2
2020 10 23 32438 32438.5 2553 21  1.333  1.333  0.333  0.333  1.667  2.667  4.667  4.667    5    5    2    2    6   12   39   39    14  17     -1.0     -1.0 2
2020 10 24 32439 32439.5 2553 22  3.333  4.000  4.000  3.000  1.667  3.333  3.000  2.333   18   27   27   15    6   18   15    9    17  18     72.1     71.3 2
2020 10 25 32440 32440.5 2553 23  2.667  1.333  2.000  2.667  3.667  3.667  3.667  2.333   12    5    7   12   22   22   22    9    14  19     74.2     73.3 2
2020 10 26 32441 32441.5 2553 24  2.000  3.667  3.333  2.667  3.333  2.000  3.000  3.000    7   22   18   12   18    7   15   15    14  22     75.0     74.1 2
2020 10 27 32442 32442.5 2553 25  1.667  1.667  3.333  2.667  0.333  0.333  2.333  2.000    6    6   18   12    2    2    9    7     8  41     82.4     81.4 2
2020 10 28 32443 32443.5 2553 26  1.667  2.667  1.333  1.667  2.667  3.333  3.333  1.667    6   12    5    6   12   18   18    6    10  35     87.6     86.4 2
2020 10 29 32444 32444.5 2553 27  1.000  2.667  2.667  3.333  2.333  4.000  1.333  2.000    4   12   12   18    9   27    5    7    12  42     84.6     83.5 2
2020 10 30 32445 32445.5 2554  1  2.000  1.333  0.667  1.000  0.333  0.333  1.000  2.000    7    5    3    4    2    2    4    7     4  34     79.6     78.4 2
2020 10 31 32446 32446.5 2554  2  0.667  1.333  2.333  2.000  1.667  2.333  0.000  0.667    3    5    9    7    6    9    0    3     5  26     76.8     75.6 2
2020 11 01 32447 32447.5 2554  3  0.667  0.333  1.667  2.000  3.000  3.000  2.667  1.000    3    2    6    7   15   15   12    4     8   5     77.3     76.1 2
2020 11 02 32448 32448.5 2554  4  0.000  0.000  0.667  0.333  0.000  0.000  0.667  1.000    0    0    3    2    0    0    3    4     2   9     81.6     80.3 2
2020 11 03 32449 32449.5 2554  5  1.667  0.000  0.000  0.667  0.333  0.000  0.000  0.667    6    0    0    3    2    0    0    3     2  16     82.9     81.6 2
2020 11 04 32450 32450.5 2554  6  0.667  0.333  0.333  0.333  0.333  0.333  0.333  0.000    3    2    2    2    2    2    2    0     2  26     88.1     86.6 2
2020 11 05 32451 32451.5 2554  7  0.000  0.000  0.333  0.667  1.333  0.333  1.000  1.667    0    0    2    3    5    2    4    6     3  31     90.7     89.1 2
2020 11 06 32452 32452.5 2554  8  1.000  1.667  1.333  1.667  2.000  2.667  2.333  1.333    4    6    5    6    7   12    9    5     7  41     93.8     92.1 2
2020 11 07 32453 32453.5 2554  9  1.333  0.667  1.000  1.333  0.667  2.000  2.667  3.000    5    3    4    5    3    7   12   15     7  38     90.6     88.9 2
2020 11 08 32454 32454.5 2554 10  1.333  1.667  2.000  1.000  1.000  1.333  0.667  0.000    5    6    7    4    4    5    3    0     4  44     90.0     88.3 2
2020 11 09 32455 32455.5 2554 11  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0    0    0    0    0    0    0    0     0  29     90.0     88.3 2
2020 11 10 32456 32456.5 2554 12  0.000  0.000  0.333  0.333  0.000  0.000  0.000  0.000    0    0    2    2    0    0    0    0     0  29     86.8     85.1 2
2020 11 11 32457 32457.5 2554 13  0.000  0.000  0.333  0.333  0.667  1.333  1.333  2.000    0    0    2    2    3    5    5    7     3  29     88.1     86.3 2
2020 11 12 32458 32458.5 2554 14  1.000  0.000  1.333  1.333  0.333  0.333  0.333  0.667    4    0    5    5    2    2    2    3     3  32     85.1     83.3 2
2020 11 13 32459 32459.5 2554 15  1.000  1.000  1.000  0.667  0.667  0.000  0.333  0.333    4    4    4    3    3    0    2    2     3  26     81.9     80.2 2
2020 11 14 32460 32460.5 2554 16  0.000  0.000  0.333  0.000  0.667  0.667  2.000  1.000    0    0    2    0    3    3    7    4     2  20     80.2     78.5 2
2020 11 15 32461 32461.5 2554 17  1.333  2.000  0.000  0.333  0.333  1.000  0.000  0.000    5    7    0    2    2    4    0    0     2   5     78.7     76.9 2
2020 11 16 32462 32462.5 2554 18  0.000  0.000  0.000  0.000  0.333  0.333  0.000  0.000    0    0    0    0    2    2    0    0     0   0     76.6     74.9 2
2020 11 17 32463 32463.5 2554 19  0.000  0.000  0.000  1.000  0.667  0.000  0.000  1.000    0    0    0    4    3    0    0    4     1  10     79.1     77.3 2
2020 11 18 32464 32464.5 2554 20  1.000  0.333  1.333  0.333  0.333  0.000  0.667  0.667    4    2    5    2    2    0    3    3     3  13     77.3     75.5 2
2020 11 19 32465 32465.5 2554 21  0.000  0.000  0.333  1.333  0.000  0.000  0.333  1.333    0    0    2    5    0    0    2    5     2  13     76.7     74.9 2
2020 11 20 32466 32466.5 2554 22  2.333  3.000  2.000  2.000  0.667  0.667  1.667  0.667    9   15    7    7    3    3    6    3     7  13     81.7     79.7 2
2020 11 21 32467 32467.5 2554 23  2.000  1.667  1.000  0.667  2.667  2.667  3.333  3.333    7    6    4    3   12   12   18   18    10  26     85.0     82.9 2
2020 11 22 32468 32468.5 2554 24  2.667  3.667  4.000  4.000  4.667  4.000  3.667  3.333   12   22   27   27   39   27   22   18    24  34     87.7     85.5 2
2020 11 23 32469 32469.5 2554 25  2.000  2.667  2.333  2.000  1.000  2.000  1.667  1.667    7   12    9    7    4    7    6    6     7  48     95.5     93.1 2
2020 11 24 32470 32470.5 2554 26  1.667  1.000  0.000  0.333  0.667  1.000  0.333  1.000    6    4    0    2    3    4    2    4     3  44    100.4     97.9 2
2020 11 25 32471 32471.5 2554 27  0.667  2.333  0.667  1.333  1.333  2.000  1.667  2.667    3    9    3    5    5    7    6   12     6  53    103.7    101.0 2
2020 11 26 32472 32472.5 2555  1  1.667  0.333  1.000  1.000  2.333  2.000  2.333  1.333    6    2    4    4    9    7    9    5     6  58    105.8    103.0 2
2020 11 27 32473 32473.5 2555  2  1.000  2.333  2.333  2.000  2.667  1.333  0.333  0.667    4    9    9    7   12    5    2    3     6  75    106.3    103.5 2
2020 11 28 32474 32474.5 2555  3  3.000  3.333  2.667  1.333  2.000  1.667  1.667  1.333   15   18   12    5    7    6    6    5     9  86    109.6    106.6 2
2020 11 29 32475 32475.5 2555  4  0.000  1.333  2.000  1.333  1.000  1.333  0.000  0.000    0    5    7    5    4    5    0    0     3  96    116.3    113.1 2
2020 11 30 32476 32476.5 2555  5  1.000  3.000  3.333  2.000  0.667  1.333  0.000  1.333    4   15   18    7    3    5    0    5     7  87    109.4    106.4 2
2020 12 01 32477 32477.5 2555  6  1.000  0.000  0.000  0.000  0.000  0.333  0.333  0.667    4    0    0    0    0    2    2    3     1  56    104.1    101.2 2
2020 12 02 32478 32478.5 2555  7  1.333  0.333  1.333  0.667  0.000  0.667  0.667  0.667    5    2    5    3    0    3    3    3     3  48    104.9    101.9 2
2020 12 03 32479 32479.5 2555  8  0.000  0.000  0.000  0.333  1.000  1.667  0.333  0.333    0    0    0    2    4    6    2    2     2  45    102.9     99.9 2
2020 12 04 32480 32480.5 2555  9  0.000  0.000  0.000  0.000  0.000  0.333  0.000  0.000    0    0    0    0    0    2    0    0     0  41     95.8     93.0 2
2020 12 05 32481 32481.5 2555 10  0.000  0.000  0.000  0.667  2.000  1.000  2.667  1.000    0    0    0    3    7    4   12    4     4  37     99.9     97.0 2
2020 12 06 32482 32482.5 2555 11  1.333  1.000  1.000  1.000  2.000  1.000  2.000  2.333    5    4    4    4    7    4    7    9     6  25     90.9     88.2 2
2020 12 07 32483 32483.5 2555 12  0.667  0.000  0.333  0.667  0.000  0.667  0.000  0.000    3    0    2    3    0    3    0    0     1  21     89.5     86.8 2
2020 12 08 32484 32484.5 2555 13  0.667  1.667  1.333  1.000  1.000  0.000  0.333  1.000    3    6    5    4    4    0    2    4     4  14     82.4     80.0 2
2020 12 09 32485 32485.5 2555 14  1.667  2.667  2.000  0.333  0.333  1.667  3.000  1.333    6   12    7    2    2    6   15    5     7  14     82.1     79.6 2
2020 12 10 32486 32486.5 2555 15  3.333  2.333  1.000  0.333  0.667  0.667  1.333  2.333   18    9    4    2    3    3    5    9     7  12     81.5     79.1 2
2020 12 11 32487 32487.5 2555 16  2.667  2.333  1.333  1.000  0.667  0.667  2.000  1.333   12    9    5    4    3    3    7    5     6  12     83.3     80.8 2
2020 12 12 32488 32488.5 2555 17  1.333  0.667  1.000  0.333  0.333  0.667  1.000  1.667    5    3    4    2    2    3    4    6     4  11     81.8     79.3 2
2020 12 13 32489 32489.5 2555 18  3.000  1.333  0.000  0.000  0.667  0.333  1.667  1.333   15    5    0    0    3    2    6    5     4  11     80.6     78.1 2
2020 12 14 32490 32490.5 2555 19  0.000  0.333  0.000  0.667  0.333  1.000  1.667  1.000    0    2    0    3    2    4    6    4     3  13     83.0     80.4 2
2020 12 15 32491 32491.5 2555 20  1.333  0.000  0.667  0.000  0.000  0.000  0.667  1.000    5    0    3    0    0    0    3    4     2  20     82.9     80.3 2
2020 12 16 32492 32492.5 2555 21  1.000  0.333  0.000  0.000  0.333  0.667  0.333  0.667    4    2    0    0    2    3    2    3     2  14     81.9     79.3 2
2020 12 17 32493 32493.5 2555 22  0.667  0.333  0.000  0.000  0.000  0.000  0.000  0.333    3    2    0    0    0    0    0    2     1  13     -1.0     -1.0 2
2020 12 18 32494 32494.5 2555 23  0.333  0.000  0.333  0.333  0.333  0.667  0.333  0.000    2    0    2    2    2    3    2    0     2   7     -1.0     -1.0 2
2020 12 19 32495 32495.5 2555 24  1.333  0.333  1.000  1.667  2.000  1.000  1.333  1.000    5    2    4    6    7    4    5    4     5   0     81.7     79.1 2
2020 12 20 32496 32496.5 2555 25  0.667  0.667  1.333  1.000  1.333  1.333  0.333  1.333    3    3    5    4    5    5    2    5     4   0     83.8     81.1 2
2020 12 21 32497 32497.5 2555 26  2.667  3.333  2.333  2.000  2.000  0.667  2.333  4.333   12   18    9    7    7    3    9   32    12  12     79.6     77.0 2
2020 12 22 32498 32498.5 2555 27  3.333  3.333  3.000  2.667  2.667  2.333  3.000  1.667   18   18   15   12   12    9   15    6    13  12     85.8     83.0 2
2020 12 23 32499 32499.5 2556  1  3.333  4.333  2.333  2.333  1.667  1.333  1.333  2.000   18   32    9    9    6    5    5    7    11  24     86.4     83.6 2
2020 12 24 32500 32500.5 2556  2  0.667  2.667  2.000  2.000  2.667  3.000  1.000  1.333    3   12    7    7   12   15    4    5     8  28     87.4     84.5 2
2020 12 25 32501 32501.5 2556  3  2.333  1.333  1.000  0.667  2.000  1.000  0.000  0.000    9    5    4    3    7    4    0    0     4  31     87.7     84.9 2
2020 12 26 32502 32502.5 2556  4  0.000  1.667  0.667  0.333  0.667  0.667  1.667  2.000    0    6    3    2    3    3    6    7     4  35     87.9     85.0 2
2020 12 27 32503 32503.5 2556  5  1.667  1.333  0.667  1.667  1.667  1.000  1.000  2.000    6    5    3    6    6    4    4    7     5  33     87.8     84.9 2
2020 12 28 32504 32504.5 2556  6  2.000  2.000  2.333  2.000  2.000  1.000  1.667  1.333    7    7    9    7    7    4    6    5     6  30     87.2     84.3 2
2020 12 29 32505 32505.5 2556  7  2.333  2.667  0.667  0.667  0.667  1.333  1.333  2.000    9   12    3    3    3    5    5    7     6  32     84.2     81.4 2
2020 12 30 32506 32506.5 2556  8  2.333  2.667  1.667  2.000  2.000  1.000  0.667  2.667    9   12    6    7    7    4    3   12     8  32     82.8     80.1 2
2020 12 31 32507 32507.5 2556  9  1.333  1.000  0.333  1.000  0.667  0.333  0.000  0.333    5    4    2    4    3    2    0    2     3  34     81.2     78.5 2
2021 01 01 32508 32508.5 2556 10  0.000  0.333  0.667  0.333  0.333  1.333  0.667  0.667    0    2    3    2    2    5    3    3     2  24     80.4     77.7 2
2021 01 02 32509 32509.5 2556 11  0.333  0.000  0.000  0.333  0.000  0.000  0.000  0.000    2    0    0    2    0    0    0    0     0  17     81.5     78.8 2
2021 01 03 32510 32510.5 2556 12  0.000  0.000  0.000  0.000  0.333  0.333  0.000  0.333    0    0    0    0    2    2    0    2     1   0     80.4     77.8 2
2021 01 04 32511 32511.5 2556 13  0.333  0.000  0.333  0.667  0.333  0.333  0.333  0.333    2    0    2    3    2    2    2    2     2   0     77.6     75.0 2
2021 01 05 32512 32512.5 2556 14  1.667  0.667  1.000  0.667  4.000  2.667  1.333  3.667    6    3    4    3   27   12    5   22    10   0     75.1     72.6 2
2021 01 06 32513 32513.5 2556 15  3.000  3.000  3.667  2.333  1.667  1.667  1.333  1.333   15   15   22    9    6    6    5    5    10   0     74.1     71.7 2
2021 01 07 32514 32514.5 2556 16  1.333  1.667  1.000  0.667  0.333  0.333  1.333  2.333    5    6    4    3    2    2    5    9     4   0     74.6     72.2 2
2021 01 08 32515 32515.5 2556 17  0.333  0.333  0.333  0.333  0.333  0.000  0.000  0.333    2    2    2    2    2    0    0    2     2   0     75.2     72.8 2
2021 01 09 32516 32516.5 2556 18  0.667  1.333  0.333  0.333  0.000  0.000  0.000  0.000    3    5    2    2    0    0    0    0     2   0     74.2     71.8 2
2021 01 10 32517 32517.5 2556 19  0.667  0.333  0.667  0.333  0.000  0.667  1.000  1.000    3    2    3    2    0    3    4    4     3   0     73.1     70.7 2
2021 01 11 32518 32518.5 2556 20  1.000  0.000  0.333  2.333  3.333  3.667  3.333  4.000    4    0    2    9   18   22   18   27    12   0     73.2     70.8 2
2021 01 12 32519 32519.5 2556 21  3.667  3.000  2.333  2.000  1.333  1.000  1.000  0.667   22   15    9    7    5    4    4    3     9   0     72.8     70.4 2
2021 01 13 32520 32520.5 2556 22  0.667  0.333  0.333  1.000  1.333  0.667  0.667  1.000    3    2    2    4    5    3    3    4     3   0     73.2     70.8 2
2021 01 14 32521 32521.5 2556 23  0.000  0.000  0.000  0.333  0.333  0.333  0.000  0.333    0    0    0    2    2    2    0    2     1   3     73.6     71.2 2
2021 01 15 32522 32522.5 2556 24  1.667  0.000  0.000  0.000  0.000  1.000  1.000  0.333    6    0    0    0    0    4    4    2     2  14     73.4     71.0 2
2021 01 16 32523 32523.5 2556 25  0.333  1.000  0.667  0.667  0.667  0.667  0.667  1.000    2    4    3    3    3    3    3    4     3  12     77.7     75.2 2
2021 01 17 32524 32524.5 2556 26  0.333  1.333  0.000  0.000  0.333  0.000  0.000  0.333    2    5    0    0    2    0    0    2     1  14     77.2     74.8 2
2021 01 18 32525 32525.5 2556 27  0.667  1.667  0.000  0.000  0.333  0.000  1.333  2.000    3    6    0    0    2    0    5    7     3  12     75.3     72.9 2
2021 01 19 32526 32526.5 2557  1  2.667  2.000  0.667  1.000  1.333  0.667  1.333  0.667   12    7    3    4    5    3    5    3     5  20     78.1     75.6 2
2021 01 20 32527 32527.5 2557  2  0.667  0.667  2.000  1.667  2.333  2.000  1.000  0.333    3    3    7    6    9    7    4    2     5  21     77.2     74.7 2
2021 01 21 32528 32528.5 2557  3  0.000  0.333  0.000  0.333  0.000  0.333  0.000  1.000    0    2    0    2    0    2    0    4     1  25     77.6     75.2 2
2021 01 22 32529 32529.5 2557  4  0.333  0.000  0.000  0.000  0.667  1.000  1.000  1.000    2    0    0    0    3    4    4    4     2  35     78.2     75.8 2
2021 01 23 32530 32530.5 2557  5  0.667  0.000  1.000  1.000  0.000  0.667  1.333  2.000    3    0    4    4    0    3    5    7     3  32     77.9     75.5 2
2021 01 24 32531 32531.5 2557  6  0.333  1.667  1.000  0.667  1.333  1.333  1.667  2.000    2    6    4    3    5    5    6    7     5  23     77.6     75.2 2
2021 01 25 32532 32532.5 2557  7  1.667  1.667  3.333  3.333  2.333  2.667  2.333  4.667    6    6   18   18    9   12    9   39    15  27     77.1     74.8 2
2021 01 26 32533 32533.5 2557  8  3.667  4.000  1.667  1.000  1.333  2.333  2.333  2.000   22   27    6    4    5    9    9    7    11  17     75.7     73.4 2
2021 01 27 32534 32534.5 2557  9  2.333  3.333  2.000  2.333  1.667  2.667  1.000  3.000    9   18    7    9    6   12    4   15    10  20     76.3     74.0 2
2021 01 28 32535 32535.5 2557 10  3.000  0.333  0.667  0.333  0.000  0.000  0.000  0.333   15    2    3    2    0    0    0    2     3   7     75.6     73.4 2
2021 01 29 32536 32536.5 2557 11  0.000  1.000  1.000  0.333  0.333  0.333  0.333  0.667    0    4    4    2    2    2    2    3     2   0     75.5     73.2 2
2021 01 30 32537 32537.5 2557 12  0.000  0.333  0.000  0.333  0.333  0.667  0.333  0.000    0    2    0    2    2    3    2    0     1   0     73.7     71.6 2
2021 01 31 32538 32538.5 2557 13  0.667  0.000  0.000  0.000  0.000  0.000  0.000  0.667    3    0    0    0    0    0    0    3     1   0     73.4     71.2 2
2021 02 01 32539 32539.5 2557 14  1.667  2.000  0.000  0.000  1.000  2.000  1.333  2.000    6    7    0    0    4    7    5    7     4   0     73.0     70.8 2
2021 02 02 32540 32540.5 2557 15  4.000  4.000  3.667  2.667  3.667  2.333  0.667  1.667   27   27   22   12   22    9    3    6    16   9     72.3     70.2 2
2021 02 03 32541 32541.5 2557 16  2.333  3.000  2.000  2.333  0.667  2.667  4.000  2.667    9   15    7    9    3   12   27   12    12   7     73.3     71.3 2
2021 02 04 32542 32542.5 2557 17  2.333  3.000  2.333  1.667  2.000  0.000  0.333  1.667    9   15    9    6    7    0    2    6     7   0     73.3     71.2 2
2021 02 05 32543 32543.5 2557 18  2.667  2.000  0.667  1.667  0.667  0.667  1.000  1.000   12    7    3    6    3    3    4    4     5   0     73.1     71.1 2
2021 02 06 32544 32544.5 2557 19  0.667  0.000  0.000  0.333  1.333  3.333  3.333  2.000    3    0    0    2    5   18   18    7     7   0     73.0     71.0 2
2021 02 07 32545 32545.5 2557 20  4.333  4.667  3.667  3.667  3.000  1.667  1.667  1.333   32   39   22   22   15    6    6    5    18   0     72.8     70.8 2
2021 02 08 32546 32546.5 2557 21  0.333  1.667  1.000  1.333  0.667  1.333  1.667  3.000    2    6    4    5    3    5    6   15     6   2     73.3     71.3 2
2021 02 09 32547 32547.5 2557 22  1.333  1.000  2.000  1.333  0.667  0.333  0.000  0.000    5    4    7    5    3    2    0    0     3   2     72.9     71.0 2
2021 02 10 32548 32548.5 2557 23  0.333  0.000  0.667  0.667  1.000  0.667  0.333  0.000    2    0    3    3    4    3    2    0     2   0     72.9     71.0 2
2021 02 11 32549 32549.5 2557 24  0.000  0.333  0.667  1.000  0.000  1.000  0.000  0.000    0    2    3    4    0    4    0    0     2   0     72.4     70.5 2
2021 02 12 32550 32550.5 2557 25  0.000  0.333  0.333  0.000  1.000  2.333  2.333  2.667    0    2    2    0    4    9    9   12     5   0     73.5     71.7 2
2021 02 13 32551 32551.5 2557 26  3.000  3.000  2.333  4.333  2.667  1.333  0.667  2.333   15   15    9   32   12    5    3    9    12   0     71.3     69.6 2
2021 02 14 32552 32552.5 2557 27  1.333  1.667  2.000  0.667  1.000  0.667  0.000  0.000    5    6    7    3    4    3    0    0     4   0     71.4     69.7 2
2021 02 15 32553 32553.5 2558  1  0.000  0.000  0.667  0.667  0.667  1.000  2.333  2.667    0    0    3    3    3    4    9   12     4   0     69.6     68.0 2
2021 02 16 32554 32554.5 2558  2  1.333  3.333  3.667  4.000  1.667  2.667  1.333  1.000    5   18   22   27    6   12    5    4    12   0     70.7     69.1 2
2021 02 17 32555 32555.5 2558  3  1.333  2.333  2.000  1.333  2.000  1.667  1.667  2.333    5    9    7    5    7    6    6    9     7   0     71.6     70.0 2
2021 02 18 32556 32556.5 2558  4  2.000  2.000  1.000  1.333  0.667  0.000  0.000  0.667    7    7    4    5    3    0    0    3     4  10     72.2     70.6 2
2021 02 19 32557 32557.5 2558  5  2.000  1.333  1.333  1.667  3.667  3.667  4.000  4.000    7    5    5    6   22   22   27   27    15   9     71.6     69.9 2
2021 02 20 32558 32558.5 2558  6  3.000  2.667  4.000  3.000  3.000  4.333  4.000  4.000   15   12   27   15   15   32   27   27    21   9     73.3     71.7 2
2021 02 21 32559 32559.5 2558  7  3.667  3.667  4.333  4.000  4.000  2.000  2.000  3.000   22   22   32   27   27    7    7   15    20  10     72.5     70.9 2
2021 02 22 32560 32560.5 2558  8  3.667  4.000  2.333  3.000  3.000  2.333  3.667  3.333   22   27    9   15   15    9   22   18    17  16     74.8     73.2 2
2021 02 23 32561 32561.5 2558  9  3.667  3.333  2.667  2.333  3.000  2.000  2.000  1.000   22   18   12    9   15    7    7    4    12  36     75.8     74.2 2
2021 02 24 32562 32562.5 2558 10  2.667  2.667  4.000  3.000  2.000  4.000  4.333  3.667   12   12   27   15    7   27   32   22    19  38     79.2     77.6 2
2021 02 25 32563 32563.5 2558 11  4.000  3.667  2.667  2.000  1.000  2.667  2.667  3.000   27   22   12    7    4   12   12   15    14  34     78.7     77.1 2
2021 02 26 32564 32564.5 2558 12  3.000  2.333  1.000  2.333  2.000  2.000  3.000  2.333   15    9    4    9    7    7   15    9     9  18     79.6     78.1 2
2021 02 27 32565 32565.5 2558 13  1.000  1.667  1.000  0.667  0.667  1.333  0.333  0.667    4    6    4    3    3    5    2    3     4  17     77.9     76.4 2
2021 02 28 32566 32566.5 2558 14  0.000  2.000  0.333  0.333  1.333  1.000  2.000  2.667    0    7    2    2    5    4    7   12     5  13     77.2     75.7 2
2021 03 01 32567 32567.5 2558 15  3.667  5.667  5.000  4.000  2.000  2.000  3.333  1.333   22   67   48   27    7    7   18    5    25  10     74.1     72.7 2
2021 03 02 32568 32568.5 2558 16  1.667  2.333  2.333  2.000  3.333  4.000  5.000  4.333    6    9    9    7   18   27   48   32    20  16     74.7     73.3 2
2021 03 03 32569 32569.5 2558 17  4.333  4.667  4.333  2.667  2.667  2.333  2.000  2.667   32   39   32   12   12    9    7   12    19  35     75.7     74.4 2
